cell_type,concentration,n_distinguishable,top_markers
10,0.0001167798623737652,0,"[1115, 560, 861, 724, 530, 1094, 1086, 247, 80, 506]"
10,0.0001363753625603554,0,"[259, 555, 459, 71, 661, 169, 41, 179, 662, 305]"
10,0.00015925896070970654,0,"[102, 139, 175, 1082, 201, 980, 352, 653, 176, 403]"
10,0.00018598239513468407,0,"[443, 646, 979, 730, 912, 482, 1136, 729, 624, 332]"
10,0.00021718998507771627,0,"[214, 609, 551, 968, 317, 1024, 358, 145, 161, 744]"
10,0.0002536341656633582,0,"[46, 434, 59, 390, 408, 985, 123, 122, 126, 125]"
10,0.00029619362959451735,0,"[596, 365, 727, 327, 1094, 724, 861, 247, 452, 1107]"
10,0.00034589451300033727,0,"[1055, 447, 555, 661, 662, 807, 473, 189, 179, 169]"
10,0.00040393513624019926,0,"[819, 791, 339, 1028, 885, 754, 635, 187, 1111, 681]"
10,0.0004717148961805861,0,"[876, 999, 819, 986, 960, 302, 559, 804, 778, 490]"
10,0.0005508680065562379,0,"[546, 44, 516, 383, 253, 151, 811, 71, 41, 221]"
10,0.0006433028999174784,0,"[898, 892, 389, 342, 408, 341, 922, 59, 337, 556]"
10,0.0007512482411700718,0,"[728, 792, 1030, 280, 507, 984, 1020, 522, 134, 221]"
10,0.0008773066621237416,0,"[316, 1097, 180, 1132, 531, 1056, 1110, 455, 1030, 221]"
10,0.0010245175126239797,0,"[97, 842, 1076, 31, 537, 526, 765, 1030, 221, 203]"
10,0.0011964301412374049,0,"[241, 490, 778, 353, 1029, 1007, 1030, 860, 673, 221]"
10,0.0013971894723352873,0,"[1094, 699, 247, 537, 765, 526, 1076, 1030, 203, 221]"
10,0.001631635942893885,0,"[221, 31, 97, 203, 537, 765, 842, 531, 1076, 1030]"
10,0.0019054222085523648,0,"[815, 27, 364, 926, 526, 225, 94, 203, 1030, 221]"
10,0.002225149432786609,0,"[526, 101, 1076, 765, 221, 203, 537, 531, 842, 1030]"
10,0.002598526445218819,0,"[765, 31, 526, 842, 97, 221, 537, 1076, 203, 1030]"
10,0.003034555606472433,0,"[97, 101, 221, 526, 1076, 537, 842, 203, 765, 1030]"
10,0.0035437498608938797,0,"[97, 31, 526, 765, 537, 1076, 203, 842, 221, 1030]"
10,0.004138386210422373,0,"[526, 101, 531, 537, 1076, 842, 765, 203, 221, 1030]"
10,0.0048328017210261245,0,"[526, 765, 835, 1076, 531, 537, 203, 842, 221, 1030]"
10,0.005643739198611264,0,"[31, 101, 526, 537, 765, 1076, 842, 203, 1030, 221]"
10,0.006590750868872473,0,"[101, 531, 765, 526, 537, 842, 1076, 203, 1030, 221]"
10,0.007696669794067008,1,"[31, 97, 526, 765, 537, 842, 203, 1076, 221, 1030]"
10,0.008988160392874619,4,"[526, 97, 765, 531, 537, 842, 203, 1076, 221, 1030]"
10,0.010496361336732254,13,"[97, 101, 765, 526, 842, 537, 1076, 203, 221, 1030]"
10,0.012257636323289026,25,"[101, 31, 526, 537, 842, 765, 1076, 221, 203, 1030]"
10,0.014314450828613578,40,"[101, 531, 526, 765, 537, 1076, 842, 203, 221, 1030]"
10,0.01671639597721523,51,"[97, 526, 531, 765, 537, 842, 1076, 203, 221, 1030]"
10,0.019521384216045566,53,"[526, 101, 531, 765, 1076, 537, 842, 203, 221, 1030]"
10,0.022797045620951938,56,"[97, 531, 526, 765, 537, 842, 1076, 203, 221, 1030]"
10,0.026622358501432165,56,"[97, 101, 526, 765, 537, 1076, 842, 203, 221, 1030]"
10,0.031089553618622864,56,"[531, 97, 526, 765, 537, 842, 1076, 203, 221, 1030]"
10,0.03630633792844572,57,"[101, 526, 97, 765, 537, 842, 1076, 203, 221, 1030]"
10,0.042398491465793026,57,"[531, 526, 101, 765, 537, 1076, 842, 203, 1030, 221]"
10,0.04951289998230568,57,"[526, 101, 531, 765, 537, 1076, 842, 203, 221, 1030]"
10,0.05782109645659659,58,"[97, 531, 526, 765, 537, 1076, 842, 203, 221, 1030]"
10,0.06752339686501559,58,"[101, 531, 526, 765, 537, 842, 1076, 203, 221, 1030]"
10,0.0788537299290565,59,"[97, 531, 526, 765, 537, 842, 1076, 203, 221, 1030]"
10,0.09208527728773268,60,"[97, 531, 526, 765, 537, 1076, 842, 203, 221, 1030]"
10,0.10753706008311428,62,"[97, 531, 526, 765, 537, 1076, 842, 203, 221, 1030]"
10,0.12558163076585405,70,"[101, 97, 526, 765, 537, 842, 1076, 203, 221, 1030]"
10,0.14665405557509434,88,"[526, 97, 531, 765, 537, 842, 1076, 203, 221, 1030]"
10,0.17126240426614048,113,"[101, 97, 526, 765, 537, 1076, 842, 203, 221, 1030]"
10,0.20000000000000004,158,"[101, 526, 531, 765, 537, 842, 203, 1076, 1030, 221]"
11,0.0001,1,"[180, 1011, 615, 753, 47, 531, 800, 835, 853, 785]"
11,0.0001167798623737652,1,"[1072, 534, 672, 505, 407, 913, 308, 93, 664, 785]"
11,0.0001363753625603554,1,"[122, 1063, 125, 131, 533, 425, 149, 126, 129, 785]"
11,0.00015925896070970654,1,"[151, 1052, 551, 811, 995, 598, 41, 1045, 74, 785]"
11,0.00018598239513468407,1,"[647, 585, 917, 779, 664, 125, 1077, 265, 738, 785]"
11,0.00021718998507771627,1,"[74, 670, 425, 719, 265, 149, 738, 598, 664, 785]"
11,0.0002536341656633582,1,"[93, 74, 664, 328, 424, 738, 1104, 264, 265, 785]"
11,0.00029619362959451735,1,"[265, 913, 746, 264, 784, 255, 795, 74, 664, 785]"
11,0.00034589451300033727,1,"[1104, 424, 598, 265, 74, 748, 738, 264, 664, 785]"
11,0.00040393513624019926,1,"[424, 93, 265, 74, 738, 748, 50, 664, 264, 785]"
11,0.0004717148961805861,1,"[93, 660, 74, 265, 738, 913, 264, 598, 664, 785]"
11,0.0005508680065562379,1,"[913, 93, 74, 424, 265, 738, 264, 748, 664, 785]"
11,0.0006433028999174784,1,"[93, 598, 424, 748, 264, 738, 265, 664, 74, 785]"
11,0.0007512482411700718,1,"[93, 1104, 660, 748, 424, 913, 265, 264, 664, 785]"
11,0.0008773066621237416,1,"[598, 913, 748, 74, 265, 264, 424, 738, 664, 785]"
11,0.0010245175126239797,1,"[424, 598, 913, 1104, 264, 74, 265, 738, 664, 785]"
11,0.0011964301412374049,1,"[245, 424, 913, 738, 264, 265, 598, 74, 664, 785]"
11,0.0013971894723352873,1,"[748, 424, 74, 598, 913, 265, 738, 264, 664, 785]"
11,0.001631635942893885,6,"[748, 913, 424, 598, 738, 265, 264, 74, 664, 785]"
11,0.0019054222085523648,12,"[1104, 748, 424, 738, 265, 598, 264, 74, 664, 785]"
11,0.002225149432786609,19,"[748, 1104, 913, 74, 598, 738, 265, 264, 664, 785]"
11,0.002598526445218819,24,"[748, 424, 913, 264, 598, 738, 74, 265, 664, 785]"
11,0.003034555606472433,40,"[748, 913, 424, 738, 598, 265, 264, 74, 664, 785]"
11,0.0035437498608938797,56,"[660, 424, 913, 738, 598, 74, 265, 264, 664, 785]"
11,0.004138386210422373,68,"[748, 424, 913, 738, 598, 265, 74, 264, 664, 785]"
11,0.0048328017210261245,75,"[913, 424, 748, 738, 598, 74, 265, 264, 664, 785]"
11,0.005643739198611264,81,"[913, 424, 748, 598, 265, 74, 738, 264, 664, 785]"
11,0.006590750868872473,85,"[748, 913, 1104, 265, 598, 738, 74, 264, 664, 785]"
11,0.007696669794067008,89,"[424, 1104, 748, 74, 738, 598, 265, 264, 664, 785]"
11,0.008988160392874619,89,"[913, 748, 424, 738, 598, 74, 264, 265, 664, 785]"
11,0.010496361336732254,92,"[748, 913, 424, 738, 74, 598, 264, 265, 664, 785]"
11,0.012257636323289026,92,"[424, 748, 913, 598, 738, 74, 265, 264, 664, 785]"
11,0.014314450828613578,92,"[660, 748, 913, 265, 598, 738, 74, 264, 664, 785]"
11,0.01671639597721523,92,"[748, 1104, 913, 738, 598, 74, 265, 264, 664, 785]"
11,0.019521384216045566,92,"[748, 913, 424, 74, 265, 598, 738, 264, 664, 785]"
11,0.022797045620951938,93,"[424, 913, 748, 738, 598, 74, 265, 264, 664, 785]"
11,0.026622358501432165,93,"[424, 1104, 748, 74, 738, 265, 598, 264, 664, 785]"
11,0.031089553618622864,94,"[913, 424, 748, 598, 738, 74, 265, 264, 664, 785]"
11,0.03630633792844572,94,"[424, 1104, 748, 598, 265, 738, 74, 264, 664, 785]"
11,0.042398491465793026,94,"[913, 1104, 748, 598, 738, 265, 74, 264, 664, 785]"
11,0.04951289998230568,94,"[424, 748, 913, 598, 738, 265, 74, 264, 664, 785]"
11,0.05782109645659659,94,"[913, 748, 424, 598, 738, 265, 74, 264, 664, 785]"
11,0.06752339686501559,94,"[748, 424, 913, 738, 598, 74, 265, 264, 664, 785]"
11,0.0788537299290565,95,"[748, 913, 424, 598, 738, 74, 265, 264, 664, 785]"
11,0.09208527728773268,97,"[1104, 748, 913, 598, 738, 74, 265, 264, 664, 785]"
11,0.10753706008311428,100,"[1104, 913, 748, 598, 738, 265, 74, 264, 664, 785]"
11,0.12558163076585405,106,"[1104, 913, 748, 598, 74, 738, 264, 265, 664, 785]"
11,0.14665405557509434,117,"[748, 913, 424, 598, 265, 738, 264, 74, 664, 785]"
11,0.17126240426614048,133,"[424, 748, 913, 738, 598, 265, 264, 74, 664, 785]"
11,0.20000000000000004,166,"[1104, 748, 913, 738, 598, 265, 74, 264, 664, 785]"
12,0.0001,0,"[33, 377, 675, 121, 293, 612, 657, 119, 709, 942]"
12,0.0001167798623737652,0,"[922, 299, 892, 581, 829, 898, 749, 899, 865, 942]"
12,0.0001363753625603554,0,"[210, 341, 342, 408, 11, 643, 798, 1141, 865, 942]"
12,0.00015925896070970654,0,"[988, 736, 1067, 1065, 594, 401, 865, 1141, 549, 942]"
12,0.00018598239513468407,0,"[137, 429, 594, 367, 1067, 865, 401, 1141, 549, 942]"
12,0.00021718998507771627,0,"[1081, 624, 912, 749, 429, 401, 1067, 1141, 549, 942]"
12,0.0002536341656633582,0,"[395, 749, 401, 583, 429, 367, 1141, 549, 865, 942]"
12,0.00029619362959451735,0,"[583, 401, 367, 594, 427, 429, 1141, 549, 865, 942]"
12,0.00034589451300033727,0,"[395, 1067, 594, 367, 429, 401, 1141, 865, 549, 942]"
12,0.00040393513624019926,0,"[594, 749, 1067, 367, 401, 429, 865, 1141, 549, 942]"
12,0.0004717148961805861,0,"[503, 1036, 429, 1067, 594, 401, 865, 1141, 549, 942]"
12,0.0005508680065562379,0,"[503, 367, 1067, 594, 429, 401, 865, 1141, 549, 942]"
12,0.0006433028999174784,0,"[749, 367, 594, 1067, 429, 401, 865, 1141, 549, 942]"
12,0.0007512482411700718,0,"[749, 427, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.0008773066621237416,0,"[583, 594, 427, 367, 401, 429, 1141, 549, 865, 942]"
12,0.0010245175126239797,0,"[427, 25, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.0011964301412374049,1,"[749, 1067, 367, 594, 429, 401, 1141, 865, 549, 942]"
12,0.0013971894723352873,3,"[395, 427, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.001631635942893885,4,"[1067, 427, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.0019054222085523648,7,"[1067, 427, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.002225149432786609,13,"[427, 1067, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.002598526445218819,18,"[427, 1067, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.003034555606472433,23,"[1067, 427, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.0035437498608938797,28,"[749, 427, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.004138386210422373,35,"[427, 1067, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.0048328017210261245,40,"[427, 1067, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.005643739198611264,51,"[427, 1067, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.006590750868872473,60,"[1067, 427, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.007696669794067008,66,"[1067, 427, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.008988160392874619,74,"[1067, 427, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.010496361336732254,80,"[1067, 427, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.012257636323289026,84,"[1067, 427, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.014314450828613578,86,"[1067, 427, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.01671639597721523,86,"[1067, 427, 367, 594, 429, 401, 1141, 865, 549, 942]"
12,0.019521384216045566,87,"[1067, 427, 594, 367, 429, 401, 1141, 865, 549, 942]"
12,0.022797045620951938,87,"[1067, 427, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.026622358501432165,87,"[1067, 427, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.031089553618622864,87,"[1067, 427, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.03630633792844572,87,"[1067, 427, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.042398491465793026,87,"[1067, 427, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.04951289998230568,87,"[1067, 427, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.05782109645659659,87,"[1067, 427, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.06752339686501559,87,"[1067, 427, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.0788537299290565,88,"[427, 1067, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.09208527728773268,88,"[1067, 427, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.10753706008311428,92,"[427, 1067, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.12558163076585405,93,"[1067, 427, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.14665405557509434,98,"[1067, 427, 594, 367, 401, 429, 1141, 865, 549, 942]"
12,0.17126240426614048,116,"[1067, 427, 367, 594, 401, 429, 1141, 865, 549, 942]"
12,0.20000000000000004,134,"[1067, 427, 594, 367, 401, 429, 1141, 865, 549, 942]"
13,0.0001,0,"[511, 1015, 1068, 934, 614, 89, 229, 224, 902, 56]"
13,0.0001167798623737652,0,"[799, 126, 125, 501, 411, 122, 160, 123, 131, 730]"
13,0.0001363753625603554,0,"[26, 578, 527, 82, 158, 222, 797, 1081, 501, 730]"
13,0.00015925896070970654,0,"[861, 724, 1115, 513, 789, 976, 80, 1094, 1008, 767]"
13,0.00018598239513468407,0,"[674, 701, 1056, 225, 1110, 1097, 180, 815, 589, 1081]"
13,0.00021718998507771627,0,"[1088, 27, 674, 809, 654, 180, 815, 669, 332, 925]"
13,0.0002536341656633582,0,"[776, 161, 377, 138, 10, 1101, 41, 968, 1045, 501]"
13,0.00029619362959451735,0,"[432, 1132, 1110, 1042, 658, 855, 19, 495, 814, 701]"
13,0.00034589451300033727,0,"[27, 679, 669, 501, 972, 281, 195, 850, 231, 730]"
13,0.00040393513624019926,0,"[618, 955, 731, 501, 850, 729, 887, 231, 755, 730]"
13,0.0004717148961805861,0,"[638, 102, 679, 755, 729, 850, 231, 201, 730, 1081]"
13,0.0005508680065562379,0,"[176, 577, 195, 237, 231, 850, 501, 730, 201, 1081]"
13,0.0006433028999174784,0,"[875, 729, 887, 850, 231, 501, 755, 201, 1081, 730]"
13,0.0007512482411700718,0,"[875, 729, 755, 102, 231, 850, 201, 501, 730, 1081]"
13,0.0008773066621237416,0,"[176, 102, 755, 729, 501, 231, 850, 201, 730, 1081]"
13,0.0010245175126239797,0,"[875, 729, 102, 195, 231, 850, 501, 730, 201, 1081]"
13,0.0011964301412374049,0,"[176, 1098, 679, 501, 102, 231, 730, 850, 201, 1081]"
13,0.0013971894723352873,0,"[755, 176, 729, 102, 501, 850, 231, 730, 201, 1081]"
13,0.001631635942893885,0,"[102, 875, 729, 501, 755, 850, 231, 201, 1081, 730]"
13,0.0019054222085523648,0,"[638, 102, 729, 755, 501, 850, 231, 201, 730, 1081]"
13,0.002225149432786609,0,"[679, 102, 729, 755, 501, 231, 850, 201, 730, 1081]"
13,0.002598526445218819,1,"[887, 875, 729, 755, 501, 231, 850, 201, 730, 1081]"
13,0.003034555606472433,2,"[875, 102, 729, 755, 501, 231, 850, 201, 730, 1081]"
13,0.0035437498608938797,5,"[729, 102, 875, 755, 501, 231, 850, 730, 201, 1081]"
13,0.004138386210422373,8,"[887, 102, 729, 755, 501, 231, 850, 730, 201, 1081]"
13,0.0048328017210261245,14,"[729, 887, 102, 755, 501, 231, 850, 730, 201, 1081]"
13,0.005643739198611264,18,"[729, 875, 755, 102, 501, 231, 850, 201, 730, 1081]"
13,0.006590750868872473,32,"[979, 729, 102, 755, 501, 231, 850, 730, 201, 1081]"
13,0.007696669794067008,38,"[887, 102, 729, 755, 501, 231, 850, 201, 730, 1081]"
13,0.008988160392874619,44,"[102, 729, 875, 755, 231, 501, 850, 201, 1081, 730]"
13,0.010496361336732254,51,"[875, 102, 729, 755, 501, 231, 850, 201, 730, 1081]"
13,0.012257636323289026,57,"[729, 102, 887, 755, 501, 231, 850, 730, 201, 1081]"
13,0.014314450828613578,68,"[887, 729, 102, 755, 501, 231, 850, 730, 201, 1081]"
13,0.01671639597721523,75,"[887, 102, 875, 755, 501, 231, 850, 730, 201, 1081]"
13,0.019521384216045566,81,"[875, 102, 729, 755, 501, 231, 850, 730, 201, 1081]"
13,0.022797045620951938,82,"[875, 102, 729, 755, 501, 231, 850, 201, 730, 1081]"
13,0.026622358501432165,83,"[875, 729, 102, 755, 501, 231, 850, 730, 201, 1081]"
13,0.031089553618622864,84,"[875, 729, 102, 755, 501, 231, 850, 201, 730, 1081]"
13,0.03630633792844572,84,"[887, 102, 729, 755, 501, 231, 850, 201, 730, 1081]"
13,0.042398491465793026,84,"[729, 875, 102, 755, 501, 231, 850, 730, 201, 1081]"
13,0.04951289998230568,84,"[729, 102, 875, 755, 501, 231, 850, 730, 201, 1081]"
13,0.05782109645659659,84,"[875, 729, 102, 755, 501, 231, 850, 730, 201, 1081]"
13,0.06752339686501559,84,"[887, 102, 755, 875, 501, 231, 850, 730, 201, 1081]"
13,0.0788537299290565,86,"[887, 729, 102, 755, 501, 231, 850, 201, 730, 1081]"
13,0.09208527728773268,89,"[887, 102, 729, 755, 501, 231, 850, 201, 730, 1081]"
13,0.10753706008311428,93,"[875, 729, 102, 755, 501, 231, 850, 201, 730, 1081]"
13,0.12558163076585405,96,"[887, 729, 102, 755, 501, 850, 231, 201, 730, 1081]"
13,0.14665405557509434,98,"[875, 102, 729, 755, 501, 231, 850, 201, 730, 1081]"
13,0.17126240426614048,105,"[729, 102, 875, 755, 501, 231, 850, 201, 730, 1081]"
13,0.20000000000000004,129,"[887, 729, 102, 755, 501, 231, 850, 730, 201, 1081]"
14,0.0001,0,"[19, 925, 855, 316, 809, 1042, 801, 1132, 834, 27]"
14,0.0001167798623737652,0,"[163, 598, 265, 1050, 82, 273, 712, 119, 158, 892]"
14,0.0001363753625603554,0,"[335, 755, 985, 912, 123, 750, 934, 646, 89, 892]"
14,0.00015925896070970654,0,"[95, 761, 1119, 522, 505, 405, 699, 781, 172, 556]"
14,0.00018598239513468407,0,"[556, 309, 492, 129, 892, 131, 122, 123, 126, 125]"
14,0.00021718998507771627,0,"[926, 455, 316, 547, 815, 225, 556, 402, 581, 892]"
14,0.0002536341656633582,0,"[831, 699, 564, 334, 1008, 1034, 608, 767, 892, 556]"
14,0.00029619362959451735,0,"[1002, 460, 898, 580, 389, 1062, 402, 581, 892, 556]"
14,0.00034589451300033727,0,"[960, 460, 389, 172, 898, 1062, 581, 892, 402, 556]"
14,0.00040393513624019926,0,"[125, 1001, 173, 581, 402, 389, 1062, 898, 892, 556]"
14,0.0004717148961805861,0,"[818, 173, 732, 898, 389, 581, 1062, 402, 892, 556]"
14,0.0005508680065562379,0,"[173, 922, 396, 581, 1062, 402, 389, 898, 892, 556]"
14,0.0006433028999174784,0,"[962, 818, 173, 898, 389, 581, 402, 1062, 892, 556]"
14,0.0007512482411700718,0,"[299, 818, 173, 389, 898, 581, 1062, 402, 892, 556]"
14,0.0008773066621237416,0,"[460, 580, 1001, 389, 898, 1062, 581, 402, 892, 556]"
14,0.0010245175126239797,0,"[1001, 337, 460, 389, 1062, 581, 402, 898, 892, 556]"
14,0.0011964301412374049,0,"[1001, 396, 173, 898, 581, 389, 1062, 402, 892, 556]"
14,0.0013971894723352873,0,"[173, 1001, 396, 898, 581, 389, 1062, 402, 892, 556]"
14,0.001631635942893885,1,"[1001, 396, 173, 898, 1062, 389, 581, 402, 892, 556]"
14,0.0019054222085523648,2,"[341, 173, 1001, 898, 389, 1062, 581, 402, 892, 556]"
14,0.002225149432786609,4,"[818, 173, 1001, 389, 898, 1062, 581, 402, 892, 556]"
14,0.002598526445218819,8,"[173, 816, 1001, 389, 581, 1062, 898, 402, 892, 556]"
14,0.003034555606472433,9,"[396, 818, 173, 389, 898, 1062, 581, 402, 892, 556]"
14,0.0035437498608938797,12,"[818, 1001, 173, 389, 898, 581, 1062, 402, 892, 556]"
14,0.004138386210422373,21,"[396, 1001, 173, 389, 581, 1062, 898, 402, 892, 556]"
14,0.0048328017210261245,23,"[818, 1001, 173, 389, 898, 1062, 581, 402, 892, 556]"
14,0.005643739198611264,32,"[818, 1001, 173, 389, 581, 898, 1062, 402, 892, 556]"
14,0.006590750868872473,42,"[818, 1001, 173, 389, 898, 581, 1062, 402, 892, 556]"
14,0.007696669794067008,53,"[818, 1001, 173, 389, 898, 581, 1062, 402, 892, 556]"
14,0.008988160392874619,66,"[816, 1001, 173, 389, 898, 581, 1062, 402, 892, 556]"
14,0.010496361336732254,76,"[341, 1001, 173, 898, 389, 581, 1062, 402, 892, 556]"
14,0.012257636323289026,80,"[818, 1001, 173, 389, 898, 581, 1062, 402, 892, 556]"
14,0.014314450828613578,82,"[396, 1001, 173, 389, 898, 1062, 581, 402, 892, 556]"
14,0.01671639597721523,82,"[818, 1001, 173, 389, 581, 1062, 898, 402, 892, 556]"
14,0.019521384216045566,84,"[341, 173, 1001, 389, 898, 581, 1062, 402, 892, 556]"
14,0.022797045620951938,87,"[818, 1001, 173, 389, 898, 1062, 581, 402, 892, 556]"
14,0.026622358501432165,87,"[396, 1001, 173, 389, 898, 581, 1062, 402, 892, 556]"
14,0.031089553618622864,88,"[818, 1001, 173, 389, 898, 581, 1062, 402, 892, 556]"
14,0.03630633792844572,89,"[1001, 818, 173, 389, 898, 581, 1062, 402, 892, 556]"
14,0.042398491465793026,90,"[818, 1001, 173, 389, 581, 1062, 898, 402, 892, 556]"
14,0.04951289998230568,90,"[818, 1001, 173, 389, 581, 898, 1062, 402, 892, 556]"
14,0.05782109645659659,90,"[818, 1001, 173, 389, 898, 581, 1062, 402, 892, 556]"
14,0.06752339686501559,90,"[818, 1001, 173, 389, 1062, 581, 898, 402, 892, 556]"
14,0.0788537299290565,90,"[818, 1001, 173, 389, 581, 898, 1062, 402, 892, 556]"
14,0.09208527728773268,95,"[818, 173, 1001, 389, 898, 581, 1062, 402, 892, 556]"
14,0.10753706008311428,104,"[341, 173, 1001, 898, 389, 1062, 581, 402, 892, 556]"
14,0.12558163076585405,108,"[818, 1001, 173, 389, 1062, 581, 898, 402, 892, 556]"
14,0.14665405557509434,119,"[341, 1001, 173, 581, 389, 898, 1062, 402, 892, 556]"
14,0.17126240426614048,134,"[818, 1001, 173, 389, 581, 898, 1062, 402, 892, 556]"
14,0.20000000000000004,172,"[818, 1001, 173, 389, 898, 1062, 581, 402, 892, 556]"
